"experiment","n","k","rep","method","time","batch","block_elapsed","detected"
"vary_k",8000,11,25,"SVP MedianMood / right / alpha = 0.001",1.71900000000096,1,1.71900000000096,12
"vary_k",8000,11,25,"SVP Wilcoxon / right / c = 1.75",0.626000000000204,1,0.626000000000204,12
"vary_k",8000,11,26,"PELT",0.00153571428570233,56,0.0859999999993306,498
"vary_k",8000,11,26,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,26,"SVP MedianMood / right / alpha = 0.001",1.71899999999914,1,1.71899999999914,12
"vary_k",8000,11,26,"SVP Wilcoxon / right / c = 1.75",0.625,1,0.625,12
"vary_k",8000,11,27,"PELT",0.00157142857142389,56,0.0879999999997381,465
"vary_k",8000,11,27,"RFPOP",0.00202631578950355,38,0.077000000001135,12
"vary_k",8000,11,27,"SVP MedianMood / right / alpha = 0.001",1.70300000000134,1,1.70300000000134,12
"vary_k",8000,11,27,"SVP Wilcoxon / right / c = 1.75",0.625,1,0.625,12
"vary_k",8000,11,28,"PELT",0.00146428571429169,56,0.0820000000003347,449
"vary_k",8000,11,28,"RFPOP",0.00200000000002451,38,0.0760000000009313,12
"vary_k",8000,11,28,"SVP MedianMood / right / alpha = 0.001",1.69900000000052,1,1.69900000000052,12
"vary_k",8000,11,28,"SVP Wilcoxon / right / c = 1.75",0.617000000000189,1,0.617000000000189,12
"vary_k",8000,11,29,"PELT",0.00151785714287403,56,0.0850000000009459,502
"vary_k",8000,11,29,"RFPOP",0.00192857142857455,28,0.0540000000000873,12
"vary_k",8000,11,29,"SVP MedianMood / right / alpha = 0.001",1.71199999999953,1,1.71199999999953,12
"vary_k",8000,11,29,"SVP Wilcoxon / right / c = 1.75",0.622999999999593,1,0.622999999999593,12
"vary_k",8000,11,30,"PELT",0.00155357142856311,56,0.0869999999995343,504
"vary_k",8000,11,30,"RFPOP",0.00196428571429611,28,0.055000000000291,12
"vary_k",8000,11,30,"SVP MedianMood / right / alpha = 0.001",1.69800000000032,1,1.69800000000032,12
"vary_k",8000,11,30,"SVP Wilcoxon / right / c = 1.75",0.624000000001615,1,0.624000000001615,12
"vary_k",8000,11,31,"PELT",0.00148214285715247,56,0.0830000000005384,474
"vary_k",8000,11,31,"RFPOP",0.00202631578950355,38,0.077000000001135,12
"vary_k",8000,11,31,"SVP MedianMood / right / alpha = 0.001",1.69500000000153,1,1.69500000000153,12
"vary_k",8000,11,31,"SVP Wilcoxon / right / c = 1.75",0.621000000001004,1,0.621000000001004,12
"vary_k",8000,11,32,"PELT",0.00148214285715247,56,0.0830000000005384,479
"vary_k",8000,11,32,"RFPOP",0.00205263157893473,38,0.0779999999995198,12
"vary_k",8000,11,32,"SVP MedianMood / right / alpha = 0.001",1.70100000000093,1,1.70100000000093,12
"vary_k",8000,11,32,"SVP Wilcoxon / right / c = 1.75",0.621000000001004,1,0.621000000001004,12
"vary_k",8000,11,33,"PELT",0.00148214285711999,56,0.0829999999987194,450
"vary_k",8000,11,33,"RFPOP",0.00203571428567427,28,0.0569999999988795,12
"vary_k",8000,11,33,"SVP MedianMood / right / alpha = 0.001",1.70200000000114,1,1.70200000000114,12
"vary_k",8000,11,33,"SVP Wilcoxon / right / c = 1.75",0.622000000001208,1,0.622000000001208,12
"vary_k",8000,11,34,"PELT",0.00148214285715247,56,0.0830000000005384,447
"vary_k",8000,11,34,"RFPOP",0.00203571428567427,28,0.0569999999988795,12
"vary_k",8000,11,34,"SVP MedianMood / right / alpha = 0.001",1.66899999999987,1,1.66899999999987,13
"vary_k",8000,11,34,"SVP Wilcoxon / right / c = 1.75",0.621999999999389,1,0.621999999999389,12
"vary_k",8000,11,35,"PELT",0.00148214285711999,56,0.0829999999987194,479
"vary_k",8000,11,35,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,35,"SVP MedianMood / right / alpha = 0.001",1.70199999999932,1,1.70199999999932,12
"vary_k",8000,11,35,"SVP Wilcoxon / right / c = 1.75",0.622999999999593,1,0.622999999999593,12
"vary_k",8000,11,36,"PELT",0.00158928571431716,56,0.0890000000017608,529
"vary_k",8000,11,36,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,36,"SVP MedianMood / right / alpha = 0.001",1.70299999999952,1,1.70299999999952,12
"vary_k",8000,11,36,"SVP Wilcoxon / right / c = 1.75",0.627000000000407,1,0.627000000000407,12
"vary_k",8000,11,37,"PELT",0.00148214285715247,56,0.0830000000005384,472
"vary_k",8000,11,37,"RFPOP",0.00202631578950355,38,0.077000000001135,12
"vary_k",8000,11,37,"SVP MedianMood / right / alpha = 0.001",1.69000000000051,1,1.69000000000051,12
"vary_k",8000,11,37,"SVP Wilcoxon / right / c = 1.75",0.618999999998778,1,0.618999999998778,12
"vary_k",8000,11,38,"PELT",0.00151785714284155,56,0.0849999999991269,472
"vary_k",8000,11,38,"RFPOP",0.00210526315789282,38,0.0799999999999272,12
"vary_k",8000,11,38,"SVP MedianMood / right / alpha = 0.001",1.70499999999993,1,1.70499999999993,12
"vary_k",8000,11,38,"SVP Wilcoxon / right / c = 1.75",0.619999999998981,1,0.619999999998981,12
"vary_k",8000,11,39,"PELT",0.00146428571429169,56,0.0820000000003347,464
"vary_k",8000,11,39,"RFPOP",0.00185714285713142,28,0.0519999999996799,12
"vary_k",8000,11,39,"SVP MedianMood / right / alpha = 0.001",1.69300000000112,1,1.69300000000112,12
"vary_k",8000,11,39,"SVP Wilcoxon / right / c = 1.75",0.619000000000597,1,0.619000000000597,12
"vary_k",8000,11,40,"PELT",0.00151785714284155,56,0.0849999999991269,506
"vary_k",8000,11,40,"RFPOP",0.00196428571423114,28,0.054999999998472,12
"vary_k",8000,11,40,"SVP MedianMood / right / alpha = 0.001",1.70000000000073,1,1.70000000000073,12
"vary_k",8000,11,40,"SVP Wilcoxon / right / c = 1.75",0.621999999999389,1,0.621999999999389,12
"vary_k",8000,11,41,"PELT",0.00153571428570233,56,0.0859999999993306,500
"vary_k",8000,11,41,"RFPOP",0.00200000000001767,28,0.0560000000004948,12
"vary_k",8000,11,41,"SVP MedianMood / right / alpha = 0.001",1.6869999999999,1,1.6869999999999,12
"vary_k",8000,11,41,"SVP Wilcoxon / right / c = 1.75",0.625999999998385,1,0.625999999998385,12
"vary_k",8000,11,42,"PELT",0.00150000000001325,56,0.0840000000007421,457
"vary_k",8000,11,42,"RFPOP",0.00203571428573923,28,0.0570000000006985,12
"vary_k",8000,11,42,"SVP MedianMood / right / alpha = 0.001",1.70199999999932,1,1.70199999999932,12
"vary_k",8000,11,42,"SVP Wilcoxon / right / c = 1.75",0.618000000000393,1,0.618000000000393,12
"vary_k",8000,11,43,"PELT",0.00151785714287403,56,0.0850000000009459,473
"vary_k",8000,11,43,"RFPOP",0.00200000000001767,28,0.0560000000004948,12
"vary_k",8000,11,43,"SVP MedianMood / right / alpha = 0.001",1.6989999999987,1,1.6989999999987,12
"vary_k",8000,11,43,"SVP Wilcoxon / right / c = 1.75",0.621999999999389,1,0.621999999999389,12
"vary_k",8000,11,44,"PELT",0.00153571428570233,56,0.0859999999993306,517
"vary_k",8000,11,44,"RFPOP",0.00203571428567427,28,0.0569999999988795,12
"vary_k",8000,11,44,"SVP MedianMood / right / alpha = 0.001",1.71600000000035,1,1.71600000000035,12
"vary_k",8000,11,44,"SVP Wilcoxon / right / c = 1.75",0.625999999998385,1,0.625999999998385,12
"vary_k",8000,11,45,"PELT",0.00155357142856311,56,0.0869999999995343,530
"vary_k",8000,11,45,"RFPOP",0.00203571428567427,28,0.0569999999988795,12
"vary_k",8000,11,45,"SVP MedianMood / right / alpha = 0.001",1.70700000000033,1,1.70700000000033,12
"vary_k",8000,11,45,"SVP Wilcoxon / right / c = 1.75",0.621999999999389,1,0.621999999999389,12
"vary_k",8000,11,46,"PELT",0.00151785714287403,56,0.0850000000009459,473
"vary_k",8000,11,46,"RFPOP",0.00205263157893473,38,0.0779999999995198,12
"vary_k",8000,11,46,"SVP MedianMood / right / alpha = 0.001",1.70900000000074,1,1.70900000000074,12
"vary_k",8000,11,46,"SVP Wilcoxon / right / c = 1.75",0.624000000001615,1,0.624000000001615,12
"vary_k",8000,11,47,"PELT",0.00157142857142389,56,0.0879999999997381,466
"vary_k",8000,11,47,"RFPOP",0.00203571428567427,28,0.0569999999988795,12
"vary_k",8000,11,47,"SVP MedianMood / right / alpha = 0.001",1.70199999999932,1,1.70199999999932,12
"vary_k",8000,11,47,"SVP Wilcoxon / right / c = 1.75",0.621000000001004,1,0.621000000001004,12
"vary_k",8000,11,48,"PELT",0.00148214285715247,56,0.0830000000005384,463
"vary_k",8000,11,48,"RFPOP",0.00200000000002451,38,0.0760000000009313,12
"vary_k",8000,11,48,"SVP MedianMood / right / alpha = 0.001",1.69599999999991,1,1.69599999999991,12
"vary_k",8000,11,48,"SVP Wilcoxon / right / c = 1.75",0.6200000000008,1,0.6200000000008,12
"vary_k",8000,11,49,"PELT",0.00149999999998077,56,0.0839999999989232,471
"vary_k",8000,11,49,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,49,"SVP MedianMood / right / alpha = 0.001",1.70499999999993,1,1.70499999999993,12
"vary_k",8000,11,49,"SVP Wilcoxon / right / c = 1.75",0.61699999999837,1,0.61699999999837,12
"vary_k",8000,11,50,"PELT",0.00148214285715247,56,0.0830000000005384,453
"vary_k",8000,11,50,"RFPOP",0.00203571428573923,28,0.0570000000006985,12
"vary_k",8000,11,50,"SVP MedianMood / right / alpha = 0.001",1.71300000000156,1,1.71300000000156,12
"vary_k",8000,11,50,"SVP Wilcoxon / right / c = 1.75",0.6200000000008,1,0.6200000000008,12
"vary_k",8000,11,51,"PELT",0.0015535714285956,56,0.0870000000013533,495
"vary_k",8000,11,51,"RFPOP",0.00202631578945569,38,0.0769999999993161,12
"vary_k",8000,11,51,"SVP MedianMood / right / alpha = 0.001",1.70499999999993,1,1.70499999999993,12
"vary_k",8000,11,51,"SVP Wilcoxon / right / c = 1.75",0.619999999998981,1,0.619999999998981,12
"vary_k",8000,11,52,"PELT",0.00151785714284155,56,0.0849999999991269,514
"vary_k",8000,11,52,"RFPOP",0.00213157894737187,38,0.081000000000131,12
"vary_k",8000,11,52,"SVP MedianMood / right / alpha = 0.001",1.69700000000012,1,1.69700000000012,12
"vary_k",8000,11,52,"SVP Wilcoxon / right / c = 1.75",0.621999999999389,1,0.621999999999389,12
"vary_k",8000,11,53,"PELT",0.00221428571428208,56,0.123999999999796,487
"vary_k",8000,11,53,"RFPOP",0.00203571428573923,28,0.0570000000006985,12
"vary_k",8000,11,53,"SVP MedianMood / right / alpha = 0.001",1.70100000000093,1,1.70100000000093,12
"vary_k",8000,11,53,"SVP Wilcoxon / right / c = 1.75",0.625,1,0.625,12
"vary_k",8000,11,54,"PELT",0.00151785714287403,56,0.0850000000009459,500
"vary_k",8000,11,54,"RFPOP",0.00200000000001767,28,0.0560000000004948,12
"vary_k",8000,11,54,"SVP MedianMood / right / alpha = 0.001",1.6880000000001,1,1.6880000000001,12
"vary_k",8000,11,54,"SVP Wilcoxon / right / c = 1.75",0.619999999998981,1,0.619999999998981,12
"vary_k",8000,11,55,"PELT",0.00151785714284155,56,0.0849999999991269,519
"vary_k",8000,11,55,"RFPOP",0.00196428571429611,28,0.055000000000291,12
"vary_k",8000,11,55,"SVP MedianMood / right / alpha = 0.001",1.70900000000074,1,1.70900000000074,12
"vary_k",8000,11,55,"SVP Wilcoxon / right / c = 1.75",0.618000000000393,1,0.618000000000393,12
"vary_k",8000,11,56,"PELT",0.00160714285711297,56,0.0899999999983265,508
"vary_k",8000,11,56,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,56,"SVP MedianMood / right / alpha = 0.001",1.72199999999975,1,1.72199999999975,12
"vary_k",8000,11,56,"SVP Wilcoxon / right / c = 1.75",0.622999999999593,1,0.622999999999593,12
"vary_k",8000,11,57,"PELT",0.00157142857145638,56,0.088000000001557,478
"vary_k",8000,11,57,"RFPOP",0.00203571428573923,28,0.0570000000006985,12
"vary_k",8000,11,57,"SVP MedianMood / right / alpha = 0.001",1.70700000000033,1,1.70700000000033,12
"vary_k",8000,11,57,"SVP Wilcoxon / right / c = 1.75",0.619999999998981,1,0.619999999998981,12
"vary_k",8000,11,58,"PELT",0.00151785714287403,56,0.0850000000009459,520
"vary_k",8000,11,58,"RFPOP",0.00200000000001767,28,0.0560000000004948,12
"vary_k",8000,11,58,"SVP MedianMood / right / alpha = 0.001",1.71100000000115,1,1.71100000000115,12
"vary_k",8000,11,58,"SVP Wilcoxon / right / c = 1.75",0.625,1,0.625,12
"vary_k",8000,11,59,"PELT",0.00148214285715247,56,0.0830000000005384,490
"vary_k",8000,11,59,"RFPOP",0.00200000000001767,28,0.0560000000004948,12
"vary_k",8000,11,59,"SVP MedianMood / right / alpha = 0.001",1.70099999999911,1,1.70099999999911,12
"vary_k",8000,11,59,"SVP Wilcoxon / right / c = 1.75",0.628000000000611,1,0.628000000000611,12
"vary_k",8000,11,60,"PELT",0.00150000000001325,56,0.0840000000007421,470
"vary_k",8000,11,60,"RFPOP",0.00202631578945569,38,0.0769999999993161,12
"vary_k",8000,11,60,"SVP MedianMood / right / alpha = 0.001",1.70699999999852,1,1.70699999999852,12
"vary_k",8000,11,60,"SVP Wilcoxon / right / c = 1.75",0.622999999999593,1,0.622999999999593,12
"vary_k",8000,11,61,"PELT",0.00155357142856311,56,0.0869999999995343,490
"vary_k",8000,11,61,"RFPOP",0.00207894736841378,38,0.0789999999997235,12
"vary_k",8000,11,61,"SVP MedianMood / right / alpha = 0.001",1.72799999999916,1,1.72799999999916,12
"vary_k",8000,11,61,"SVP Wilcoxon / right / c = 1.75",0.629000000000815,1,0.629000000000815,12
"vary_k",8000,11,62,"PELT",0.00151785714287403,56,0.0850000000009459,487
"vary_k",8000,11,62,"RFPOP",0.00203571428573923,28,0.0570000000006985,12
"vary_k",8000,11,62,"SVP MedianMood / right / alpha = 0.001",1.71299999999974,1,1.71299999999974,12
"vary_k",8000,11,62,"SVP Wilcoxon / right / c = 1.75",0.625,1,0.625,12
"vary_k",8000,11,63,"PELT",0.00157142857145638,56,0.088000000001557,488
"vary_k",8000,11,63,"RFPOP",0.00207142857139583,28,0.0579999999990832,12
"vary_k",8000,11,63,"SVP MedianMood / right / alpha = 0.001",1.70600000000013,1,1.70600000000013,12
"vary_k",8000,11,63,"SVP Wilcoxon / right / c = 1.75",0.625999999998385,1,0.625999999998385,12
"vary_k",8000,11,64,"PELT",0.00151785714284155,56,0.0849999999991269,475
"vary_k",8000,11,64,"RFPOP",0.00210714285711739,28,0.058999999999287,12
"vary_k",8000,11,64,"SVP MedianMood / right / alpha = 0.001",1.71299999999974,1,1.71299999999974,12
"vary_k",8000,11,64,"SVP Wilcoxon / right / c = 1.75",0.626000000000204,1,0.626000000000204,12
"vary_k",8000,12,1,"PELT",0.0015090909091007,55,0.0830000000005384,478
"vary_k",8000,12,1,"RFPOP",0.00200000000001767,28,0.0560000000004948,13
"vary_k",8000,12,1,"SVP MedianMood / right / alpha = 0.001",1.51499999999942,1,1.51499999999942,13
"vary_k",8000,12,1,"SVP Wilcoxon / right / c = 1.75",0.546000000000276,1,0.546000000000276,13
"vary_k",8000,12,2,"PELT",0.00150000000001325,56,0.0840000000007421,464
"vary_k",8000,12,2,"RFPOP",0.00205263157893473,38,0.0779999999995198,13
"vary_k",8000,12,2,"SVP MedianMood / right / alpha = 0.001",1.51599999999962,1,1.51599999999962,13
"vary_k",8000,12,2,"SVP Wilcoxon / right / c = 1.75",0.543999999999869,1,0.543999999999869,13
"vary_k",8000,12,3,"PELT",0.00153571428573481,56,0.0860000000011496,479
"vary_k",8000,12,3,"RFPOP",0.00200000000001767,28,0.0560000000004948,13
"vary_k",8000,12,3,"SVP MedianMood / right / alpha = 0.001",1.50799999999981,1,1.50799999999981,13
"vary_k",8000,12,3,"SVP Wilcoxon / right / c = 1.75",0.542000000001281,1,0.542000000001281,13
"vary_k",8000,12,4,"PELT",0.00151785714287403,56,0.0850000000009459,501
"vary_k",8000,12,4,"RFPOP",0.00210714285711739,28,0.058999999999287,13
"vary_k",8000,12,4,"SVP MedianMood / right / alpha = 0.001",1.53199999999924,1,1.53199999999924,13
"vary_k",8000,12,4,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,5,"PELT",0.00157142857145638,56,0.088000000001557,498
"vary_k",8000,12,5,"RFPOP",0.00210714285711739,28,0.058999999999287,13
"vary_k",8000,12,5,"SVP MedianMood / right / alpha = 0.001",1.53299999999945,1,1.53299999999945,13
"vary_k",8000,12,5,"SVP Wilcoxon / right / c = 1.75",0.54700000000048,1,0.54700000000048,13
"vary_k",8000,12,6,"PELT",0.00153571428573481,56,0.0860000000011496,499
"vary_k",8000,12,6,"RFPOP",0.00217857142856051,28,0.0609999999996944,13
"vary_k",8000,12,6,"SVP MedianMood / right / alpha = 0.001",1.52999999999884,1,1.52999999999884,13
"vary_k",8000,12,6,"SVP Wilcoxon / right / c = 1.75",0.54700000000048,1,0.54700000000048,13
"vary_k",8000,12,7,"PELT",0.0015090909091007,55,0.0830000000005384,497
"vary_k",8000,12,7,"RFPOP",0.00200000000001767,28,0.0560000000004948,13
"vary_k",8000,12,7,"SVP MedianMood / right / alpha = 0.001",1.51599999999962,1,1.51599999999962,13
"vary_k",8000,12,7,"SVP Wilcoxon / right / c = 1.75",0.547999999998865,1,0.547999999998865,13
"vary_k",8000,12,8,"PELT",0.00146428571429169,56,0.0820000000003347,451
"vary_k",8000,12,8,"RFPOP",0.00207894736841378,38,0.0789999999997235,13
"vary_k",8000,12,8,"SVP MedianMood / right / alpha = 0.001",1.52000000000044,1,1.52000000000044,13
"vary_k",8000,12,8,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,9,"PELT",0.00151785714284155,56,0.0849999999991269,473
"vary_k",8000,12,9,"RFPOP",0.00199999999995271,28,0.0559999999986758,13
"vary_k",8000,12,9,"SVP MedianMood / right / alpha = 0.001",1.52700000000004,1,1.52700000000004,13
"vary_k",8000,12,9,"SVP Wilcoxon / right / c = 1.75",0.546999999998661,1,0.546999999998661,13
"vary_k",8000,12,10,"PELT",0.00160714285714546,56,0.0900000000001455,530
"vary_k",8000,12,10,"RFPOP",0.00210714285718236,28,0.059000000001106,13
"vary_k",8000,12,10,"SVP MedianMood / right / alpha = 0.001",1.51800000000003,1,1.51800000000003,13
"vary_k",8000,12,10,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,11,"PELT",0.00151785714287403,56,0.0850000000009459,484
"vary_k",8000,12,11,"RFPOP",0.00207142857146079,28,0.0580000000009022,13
"vary_k",8000,12,11,"SVP MedianMood / right / alpha = 0.001",1.52900000000045,1,1.52900000000045,13
"vary_k",8000,12,11,"SVP Wilcoxon / right / c = 1.75",0.546000000000276,1,0.546000000000276,13
"vary_k",8000,12,12,"PELT",0.00151785714287403,56,0.0850000000009459,465
"vary_k",8000,12,12,"RFPOP",0.00210714285718236,28,0.059000000001106,13
"vary_k",8000,12,12,"SVP MedianMood / right / alpha = 0.001",1.54000000000087,1,1.54000000000087,13
"vary_k",8000,12,12,"SVP Wilcoxon / right / c = 1.75",0.549999999999272,1,0.549999999999272,13
"vary_k",8000,12,13,"PELT",0.00148214285715247,56,0.0830000000005384,483
"vary_k",8000,12,13,"RFPOP",0.00207894736841378,38,0.0789999999997235,13
"vary_k",8000,12,13,"SVP MedianMood / right / alpha = 0.001",1.53900000000067,1,1.53900000000067,13
"vary_k",8000,12,13,"SVP Wilcoxon / right / c = 1.75",0.549000000000888,1,0.549000000000888,13
"vary_k",8000,12,14,"PELT",0.00153571428570233,56,0.0859999999993306,491
"vary_k",8000,12,14,"RFPOP",0.00207142857139583,28,0.0579999999990832,13
"vary_k",8000,12,14,"SVP MedianMood / right / alpha = 0.001",1.52599999999984,1,1.52599999999984,13
"vary_k",8000,12,14,"SVP Wilcoxon / right / c = 1.75",0.54700000000048,1,0.54700000000048,13
"vary_k",8000,12,15,"PELT",0.00151785714287403,56,0.0850000000009459,496
"vary_k",8000,12,15,"RFPOP",0.00202631578945569,38,0.0769999999993161,13
"vary_k",8000,12,15,"SVP MedianMood / right / alpha = 0.001",1.52599999999984,1,1.52599999999984,13
"vary_k",8000,12,15,"SVP Wilcoxon / right / c = 1.75",0.545999999998457,1,0.545999999998457,13
"vary_k",8000,12,16,"PELT",0.00150000000001325,56,0.0840000000007421,471
"vary_k",8000,12,16,"RFPOP",0.00207142857139583,28,0.0579999999990832,13
"vary_k",8000,12,16,"SVP MedianMood / right / alpha = 0.001",1.52800000000025,1,1.52800000000025,13
"vary_k",8000,12,16,"SVP Wilcoxon / right / c = 1.75",0.545999999998457,1,0.545999999998457,13
"vary_k",8000,12,17,"PELT",0.00153571428570233,56,0.0859999999993306,480
"vary_k",8000,12,17,"RFPOP",0.00199999999995271,28,0.0559999999986758,13
"vary_k",8000,12,17,"SVP MedianMood / right / alpha = 0.001",1.52399999999943,1,1.52399999999943,13
"vary_k",8000,12,17,"SVP Wilcoxon / right / c = 1.75",0.549000000000888,1,0.549000000000888,13
"vary_k",8000,12,18,"PELT",0.00221428571428208,56,0.123999999999796,472
"vary_k",8000,12,18,"RFPOP",0.00200000000001767,28,0.0560000000004948,13
"vary_k",8000,12,18,"SVP MedianMood / right / alpha = 0.001",1.52900000000045,1,1.52900000000045,13
"vary_k",8000,12,18,"SVP Wilcoxon / right / c = 1.75",0.548000000000684,1,0.548000000000684,13
"vary_k",8000,12,19,"PELT",0.00151785714287403,56,0.0850000000009459,486
"vary_k",8000,12,19,"RFPOP",0.00207894736846164,38,0.0790000000015425,13
"vary_k",8000,12,19,"SVP MedianMood / right / alpha = 0.001",1.51200000000063,1,1.51200000000063,13
"vary_k",8000,12,19,"SVP Wilcoxon / right / c = 1.75",0.546999999998661,1,0.546999999998661,13
"vary_k",8000,12,20,"PELT",0.00153571428570233,56,0.0859999999993306,473
"vary_k",8000,12,20,"RFPOP",0.00196428571423114,28,0.054999999998472,13
"vary_k",8000,12,20,"SVP MedianMood / right / alpha = 0.001",1.52000000000044,1,1.52000000000044,14
"vary_k",8000,12,20,"SVP Wilcoxon / right / c = 1.75",0.542999999999665,1,0.542999999999665,13
"vary_k",8000,12,21,"PELT",0.00160714285714546,56,0.0900000000001455,521
"vary_k",8000,12,21,"RFPOP",0.00199999999995271,28,0.0559999999986758,13
"vary_k",8000,12,21,"SVP MedianMood / right / alpha = 0.001",1.52199999999903,1,1.52199999999903,13
"vary_k",8000,12,21,"SVP Wilcoxon / right / c = 1.75",0.543999999999869,1,0.543999999999869,13
"vary_k",8000,12,22,"PELT",0.00157142857145638,56,0.088000000001557,486
"vary_k",8000,12,22,"RFPOP",0.00200000000001767,28,0.0560000000004948,13
"vary_k",8000,12,22,"SVP MedianMood / right / alpha = 0.001",1.51100000000042,1,1.51100000000042,13
"vary_k",8000,12,22,"SVP Wilcoxon / right / c = 1.75",0.542999999999665,1,0.542999999999665,13
"vary_k",8000,12,23,"PELT",0.00151785714287403,56,0.0850000000009459,505
"vary_k",8000,12,23,"RFPOP",0.00223684210524018,38,0.0849999999991269,13
"vary_k",8000,12,23,"SVP MedianMood / right / alpha = 0.001",1.53600000000006,1,1.53600000000006,13
"vary_k",8000,12,23,"SVP Wilcoxon / right / c = 1.75",0.54700000000048,1,0.54700000000048,13
"vary_k",8000,12,24,"PELT",0.00153571428570233,56,0.0859999999993306,492
"vary_k",8000,12,24,"RFPOP",0.00197368421054546,38,0.0750000000007276,13
"vary_k",8000,12,24,"SVP MedianMood / right / alpha = 0.001",1.51800000000003,1,1.51800000000003,13
"vary_k",8000,12,24,"SVP Wilcoxon / right / c = 1.75",0.542999999999665,1,0.542999999999665,13
"vary_k",8000,12,25,"PELT",0.00150000000001325,56,0.0840000000007421,448
"vary_k",8000,12,25,"RFPOP",0.00203571428573923,28,0.0570000000006985,13
"vary_k",8000,12,25,"SVP MedianMood / right / alpha = 0.001",1.51800000000003,1,1.51800000000003,13
"vary_k",8000,12,25,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,26,"PELT",0.0015090909091007,55,0.0830000000005384,437
"vary_k",8000,12,26,"RFPOP",0.00200000000002451,38,0.0760000000009313,13
"vary_k",8000,12,26,"SVP MedianMood / right / alpha = 0.001",1.53300000000127,1,1.53300000000127,13
"vary_k",8000,12,26,"SVP Wilcoxon / right / c = 1.75",0.549000000000888,1,0.549000000000888,13
"vary_k",8000,12,27,"PELT",0.00148214285711999,56,0.0829999999987194,478
"vary_k",8000,12,27,"RFPOP",0.00207894736841378,38,0.0789999999997235,13
"vary_k",8000,12,27,"SVP MedianMood / right / alpha = 0.001",1.51299999999901,1,1.51299999999901,13
"vary_k",8000,12,27,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,28,"PELT",0.00151785714284155,56,0.0849999999991269,486
"vary_k",8000,12,28,"RFPOP",0.00207142857139583,28,0.0579999999990832,13
"vary_k",8000,12,28,"SVP MedianMood / right / alpha = 0.001",1.51900000000023,1,1.51900000000023,13
"vary_k",8000,12,28,"SVP Wilcoxon / right / c = 1.75",0.55199999999968,1,0.55199999999968,13
"vary_k",8000,12,29,"PELT",0.00150000000001325,56,0.0840000000007421,465
"vary_k",8000,12,29,"RFPOP",0.00196428571429611,28,0.055000000000291,13
"vary_k",8000,12,29,"SVP MedianMood / right / alpha = 0.001",1.51900000000023,1,1.51900000000023,13
"vary_k",8000,12,29,"SVP Wilcoxon / right / c = 1.75",0.546000000000276,1,0.546000000000276,13
"vary_k",8000,12,30,"PELT",0.00149999999998077,56,0.0839999999989232,462
"vary_k",8000,12,30,"RFPOP",0.00203571428567427,28,0.0569999999988795,13
"vary_k",8000,12,30,"SVP MedianMood / right / alpha = 0.001",1.51900000000023,1,1.51900000000023,13
"vary_k",8000,12,30,"SVP Wilcoxon / right / c = 1.75",0.547999999998865,1,0.547999999998865,13
"vary_k",8000,12,31,"PELT",0.00153571428570233,56,0.0859999999993306,463
"vary_k",8000,12,31,"RFPOP",0.00199999999995271,28,0.0559999999986758,13
"vary_k",8000,12,31,"SVP MedianMood / right / alpha = 0.001",1.51299999999901,1,1.51299999999901,13
"vary_k",8000,12,31,"SVP Wilcoxon / right / c = 1.75",0.545000000000073,1,0.545000000000073,13
"vary_k",8000,12,32,"PELT",0.00151785714284155,56,0.0849999999991269,493
"vary_k",8000,12,32,"RFPOP",0.00196428571429611,28,0.055000000000291,13
"vary_k",8000,12,32,"SVP MedianMood / right / alpha = 0.001",1.51499999999942,1,1.51499999999942,13
"vary_k",8000,12,32,"SVP Wilcoxon / right / c = 1.75",0.546000000000276,1,0.546000000000276,13
"vary_k",8000,12,33,"PELT",0.00152727272728622,55,0.0840000000007421,447
"vary_k",8000,12,33,"RFPOP",0.00196428571429611,28,0.055000000000291,13
"vary_k",8000,12,33,"SVP MedianMood / right / alpha = 0.001",1.51599999999962,1,1.51599999999962,13
"vary_k",8000,12,33,"SVP Wilcoxon / right / c = 1.75",0.547999999998865,1,0.547999999998865,13
"vary_k",8000,12,34,"PELT",0.00157142857142389,56,0.0879999999997381,504
"vary_k",8000,12,34,"RFPOP",0.00213157894737187,38,0.081000000000131,13
"vary_k",8000,12,34,"SVP MedianMood / right / alpha = 0.001",1.53100000000086,1,1.53100000000086,13
"vary_k",8000,12,34,"SVP Wilcoxon / right / c = 1.75",0.546000000000276,1,0.546000000000276,13
"vary_k",8000,12,35,"PELT",0.00149999999998077,56,0.0839999999989232,442
